ImageNumber,Obj_0_X1,Obj_0_X2,Obj_0_Y1,Obj_0_Y2,Obj_1_X1,Obj_1_X2,Obj_1_Y1,Obj_1_Y2,Obj_2_X1,Obj_2_X2,Obj_2_Y1,Obj_2_Y2,Obj_3_X1,Obj_3_X2,Obj_3_Y1,Obj_3_Y2,Obj_4_X1,Obj_4_X2,Obj_4_Y1,Obj_4_Y2,Obj_5_X1,Obj_5_X2,Obj_5_Y1,Obj_5_Y2,Obj_6_X1,Obj_6_X2,Obj_6_Y1,Obj_6_Y2
47489,,,,,,,,,636,683,476,532,,,,,,,,,,,,,,,,
47490,,,,,,,,,636.0163575,682.973297,476.491043,532.439728,,,,,,,,,,,,,,,,
47491,,,,,,,,,636.032715,682.946594,476.982086,532.879456,,,,,,,,,,,,,,,,
47492,,,,,,,,,636.0163575,683.473297,477.491043,533.439728,,,,,,,,,,,,,,,,
47493,,,,,,,,,636,684,478,534,,,,,,,,,,,,,,,,
47494,,,,,,,,,635.5,683.5,478.5,534.5,,,,,,,,,,,,,,,,
47495,,,,,,,,,635,683,479,535,,,,,,,,,,,,,,,,
47496,,,,,,,,,635,683,478.5,534.5,,,,,,,,,,,,,,,,
47497,,,,,,,,,635,683,478,534,,,,,,,,,,,,,,,,
47498,,,,,,,,,635,682,478,533.5,,,,,,,,,,,,,,,,
47499,,,,,,,,,635,681,478,533,,,,,,,,,,,,,,,,
47500,,,,,,,,,635,681,477.625,532.625,,,,,,,,,,,,,,,,
47501,,,,,,,,,635,681,477.25,532.25,,,,,,,,,,,,,,,,
47502,,,,,,,,,635,681,476.875,531.875,,,,,,,,,,,,,,,,
47503,,,,,,,,,635,681,476.5,531.5,,,,,,,,,,,,,,,,
47504,,,,,,,,,635,681,476.125,531.125,,,,,,,,,,,,,,,,
47505,,,,,,,,,635,681,475.75,530.75,,,,,,,,,,,,,,,,
47506,,,,,,,,,635,681,475.375,530.375,,,,,,,,,,,,,,,,
47507,,,,,,,,,635,681,475,530,,,,,,,,,,,,,,,,
47508,,,,,,,,,634.9098205,680.749542,474.344391,529.1527405,,,,,,,,,,,,,,,,
47509,,,,,,,,,634.819641,680.499084,473.688782,528.305481,,,,,,,,,,,,,,,,
47510,,,,,,,,,634.6143495,680.3222045,473.109772,527.7604675,,,,,,,,,,,,,,,,
47511,,,,,,,,,634.409058,680.145325,472.530762,527.215454,,,,,,,,,,,,,,,,
47512,,,,,,,,,634.183716,679.9473575,472.01091,526.7283325,,,,,,,,,,,,,,,,
47513,,,,,,,,,633.958374,679.74939,471.491058,526.241211,,,,,,,,,,,,,,,,
47514,,,,,,,,,632.979187,678.874695,471.245529,526.1206055,,,,,,,,,,,,,,,,
47515,,,,,,,,,632,678,471,526,,,,,,,,,,,,,,,,
47516,,,,,,,,,631.8,678,471.1,526.1,,,,,,,,,,,,,,,,
47517,,,,,,,,,631.6,678,471.2,526.2,,,,,,,,,,,,,,,,
47518,,,,,,,,,631.4,678,471.3,526.3,,,,,,,,,,,,,,,,
47519,,,,,,,,,631.2,678,471.4,526.4,,,,,,,,,,,,,,,,
47520,,,,,,,,,631,678,471.5,526.5,,,,,,,,,,,,,,,,
47521,,,,,,,,,630.8,678,471.6,526.6,,,,,,,,,,,,,,,,
47522,,,,,,,,,630.6,678,471.7,526.7,,,,,,,,,,,,,,,,
47523,,,,,,,,,630.4,678,471.8,526.8,,,,,,,,,,,,,,,,
47524,,,,,,,,,630.2,678,471.9,526.9,,,,,,,,,,,,,,,,
47525,,,,,,,,,630,678,472,527,,,,,,,,,,,,,,,,
47526,,,,,,,,,629.6567995,677.8194275,471.2411195,526.42749,,,,,,,,,,,,,,,,
47527,,,,,,,,,629.313599,677.638855,470.482239,525.85498,,,,,,,,,,,,,,,,
47528,,,,,,,,,629.2162475,677.366455,470.1872865,525.359436,,,,,,,,,,,,,,,,
47529,,,,,,,,,629.118896,677.094055,469.892334,524.863892,,,,,,,,,,,,,,,,
47530,,,,,,,,,628.8377685,676.8846435,469.83725,524.8909915,,,,,,,,,,,,,,,,
47531,,,,,,,,,628.556641,676.675232,469.782166,524.918091,,,,,,,,,,,,,,,,
47532,,,,,,,,,628.220734,676.5102845,469.782166,525.113983,,,,,,,,,,,,,,,,
47533,,,,,,,,,627.884827,676.345337,469.782166,525.309875,,,,,,,,,,,,,,,,
47534,,,,,,,,,627.6687015,676.1119385,470.099091,525.607025,,,,,,,,,,,,,,,,
47535,,,,,,,,,627.452576,675.87854,470.416016,525.904175,,,,,,,,,,,,,,,,
47536,,,,,,,,,627.2962955,675.6328125,471.0822755,526.467926,,,,,,,,,,,,,,,,
47537,,,,,,,,,627.140015,675.387085,471.748535,527.031677,,,,,,,,,,,,,,,,
47538,,,,,,,,,626.8607485,675.2305605,472.324997,527.748779,,,,,,,,,,,,,,,,
47539,,,,,,,,,626.581482,675.074036,472.901459,528.465881,,,,,,,,,,,,,,,,
47540,,,,,,,,,626.290741,674.537018,473.4507295,528.7329405,,,,,,,,,,,,,,,,
47541,,,,,,,,,626,674,474,529,,,,,,,,,,,,,,,,
47542,,,,,,,,,625.8333333,673.8333333,473.3333333,528.3333333,,,,,,,,,,,,,,,,
47543,,,,,,,,,625.6666667,673.6666667,472.6666667,527.6666667,,,,,,,,,,,,,,,,
47544,,,,,,,,,625.5,673.5,472,527,,,,,,,,,,,,,,,,
47545,,,,,,,,,625.3333333,673.3333333,471.3333333,526.3333333,,,,,,,,,,,,,,,,
47546,,,,,,,,,625.1666667,673.1666667,470.6666667,525.6666667,,,,,,,,,,,,,,,,
47547,,,,,,,,,625,673,470,525,,,,,,,,,,,,,,,,
47548,,,,,,,,,624.8333333,672.8333333,469.3333333,524.3333333,,,,,,,,,,,,,,,,
47549,,,,,,,,,624.6666667,672.6666667,468.6666667,523.6666667,,,,,,,,,,,,,,,,
47550,,,,,,,,,624.5,672.5,468,523,,,,,,,,,,,,,,,,
47551,,,,,,,,,624.3333333,672.3333333,467.3333333,522.3333333,,,,,,,,,,,,,,,,
47552,,,,,,,,,624.1666667,672.1666667,466.6666667,521.6666667,,,,,,,,,,,,,,,,
47553,,,,,,,,,624,672,466,521,,,,,,,,,,,,,,,,
47554,,,,,,,,,623.601074,671.741577,466.5696565,521.730652,,,,,,,,,,,,,,,,
47555,,,,,,,,,623.202148,671.483154,467.139313,522.461304,,,,,,,,,,,,,,,,
47556,,,,,,,,,622.7150265,670.9893185,468.0294495,523.34375,,,,,,,,,,,,,,,,
47557,,,,,,,,,622.227905,670.495483,468.919586,524.226196,,,,,,,,,,,,,,,,
47558,,,,,,,,,622.1139525,669.7477415,469.959793,525.113098,,,,,,,,,,,,,,,,
47559,,,,,,,,,622,669,471,526,,,,,,,,,,,,,,,,
47560,,,,,,,,,621.542633,668.64859,471.213257,526.33725,,,,,,,,,,,,,,,,
47561,,,,,,,,,621.085266,668.29718,471.426514,526.6745,,,,,,,,,,,,,,,,
47562,,,,,,,,,620.4765015,667.722809,471.191254,526.4794925,,,,,,,,,,,,,,,,
47563,,,,,,,,,619.867737,667.148438,470.955994,526.284485,,,,,,,,,,,,,,,,
47564,,,,,,,,,619.4298095,666.543396,469.925049,525.0579835,,,,,,,,,,,,,,,,
47565,,,,,,,,,618.991882,665.938354,468.894104,523.831482,,,,,,,,,,,,,,,,
47566,,,,,,,,,618.6197815,665.645996,467.4511565,522.481842,,,,,,,,,,,,,,,,
47567,,,,,,,,,618.247681,665.353638,466.008209,521.132202,,,,,,,,,,,,,,,,
47568,,,,,,,,,617.6238405,665.176819,465.0041045,520.566101,,,,,,,,,,,,,,,,
47569,,,,,,,,,617,665,464,520,,,,,,,,,,,,,,,,
47570,,,,,,,,,616.7284545,664.915436,463.971649,520.1898195,,,,,,,,,,,,,,,,
47571,,,,,,,,,616.456909,664.830872,463.943298,520.379639,,,,,,,,,,,,,,,,
47572,,,,,,,,,616.2284545,664.415436,464.471649,520.6898195,,,,,,,,,,,,,,,,
47573,,,,,,,,,616,664,465,521,,,,,,,,,,,,,,,,
47574,,,,,,,,,615.9166667,663.9166667,465.5833333,521.5,,,,,,,,,,,,,,,,
47575,,,,,,,,,615.8333333,663.8333333,466.1666667,522,,,,,,,,,,,,,,,,
47576,,,,,,,,,615.75,663.75,466.75,522.5,,,,,,,,,,,,,,,,
47577,,,,,,,,,615.6666667,663.6666667,467.3333333,523,,,,,,,,,,,,,,,,
47578,,,,,,,,,615.5833333,663.5833333,467.9166667,523.5,,,,,,,,,,,,,,,,
47579,,,,,,,,,615.5,663.5,468.5,524,479,547,413,526,,,,,,,,,,,,
47580,,,,,,,,,615.4166667,663.4166667,469.0833333,524.5,478.5,547,413,526,,,,,,,,,,,,
47581,,,,,,,,,615.3333333,663.3333333,469.6666667,525,478,547,413,526,,,,,,,,,,,,
47582,,,,,,,,,615.25,663.25,470.25,525.5,477.5,547,413.5,526.5,,,,,,,,,,,,
47583,,,,,,,,,615.1666667,663.1666667,470.8333333,526,477,547,414,527,,,,,,,,,,,,
47584,,,,,,,,,615.0833333,663.0833333,471.4166667,526.5,476.5,547,413.5,526.5,,,,,,,,,,,,
47585,,,,,,,,,615,663,472,527,476,547,413,526,,,,,,,,,,,,
47586,,,,,,,,,614.846924,662.7295835,470.7520445,525.6176145,475.75,547,411.75,525,,,,,,,,,,,,
47587,,,,,,,,,614.693848,662.459167,469.504089,524.235229,475.5,547,410.5,524,,,,,,,,,,,,
47588,,,,,,,,,614.346924,662.7295835,467.7520445,523.1176145,475.25,547,409.25,523,,,,,,,,,,,,
47589,,,,,,,,,614,663,466,522,475,547,408,522,,,,,,,,,,,,
47590,,,,,,,,,614,663,466.2857143,522.2857143,474.5,547,406.5,520.5,,,,,,,,,,,,
47591,,,,,,,,,614,663,466.5714286,522.5714286,474,547,405,519,,,,,,,,,,,,
47592,,,,,,,,,614,663,466.8571429,522.8571429,473.5,547,404.5,519,,,,,,,,,,,,
47593,,,,,,,,,614,663,467.1428571,523.1428571,473,547,404,519,,,,,,,,,,,,
47594,,,,,,,,,614,663,467.4285714,523.4285714,473,547,404,519,,,,,,,,,,,,
47595,,,,,,,,,614,663,467.7142857,523.7142857,473,547,404,519,,,,,,,,,,,,
47596,,,,,,,,,614,663,468,524,472,546.5,404.5,520,,,,,,,,,,,,
47597,,,,,,,,,614,663,468.2857143,524.2857143,471,546,405,521,,,,,,,,,,,,
47598,,,,,,,,,614,663,468.5714286,524.5714286,471.5,546.5,406.5,522.5,,,,,,,,,,,,
47599,,,,,,,,,614,663,468.8571429,524.8571429,472,547,408,524,,,,,,,,,,,,
47600,,,,,,,,,614,663,469.1428571,525.1428571,471.711258,546.642456,408.5569155,524.4505005,,,,,,,,,,,,
47601,,,,,,,,,614,663,469.4285714,525.4285714,471.422516,546.284912,409.113831,524.901001,,,,,,,,,,,,
47602,,,,,,,,,614,663,469.7142857,525.7142857,471.211258,546.142456,409.0569155,524.9505005,,,,,,,,,,,,
47603,,,,,,,,,614,663,470,526,471,546,409,525,,,,,,,,,,,,
47604,,,,,,,,,613.940521,662.8098145,469.7956695,525.6463015,470.5,545.5,408.5,525,,,,,,,,,,,,
47605,,,,,,,,,613.881042,662.619629,469.591339,525.292603,470,545,408,525,,,,,,,,,,,,
47606,,,,,,,,,613.6145015,662.272217,469.1406555,524.749512,469.5,544.5,407.5,525,,,,,,,,,,,,
47607,,,,,,,,,613.347961,661.924805,468.689972,524.206421,469,544,407,525,,,,,,,,,,,,
47608,,,,,,,,,612.6739805,661.9624025,467.344986,523.1032105,469,544,405.5,524,,,,,,,,,,,,
47609,,,,,,,,,612,662,466,522,469,544,404,523,,,,,,,,,,,,
47610,,,,,,,,,611.669922,661.6390075,465.0233765,520.988739,468.5,543.5,402,521.5,,,,,,,,,,,,
47611,,,,,,,,,611.339844,661.278015,464.046753,519.977478,468,543,400,520,,,,,,,,,,,,
47612,,,,,,,,,611.169922,661.1390075,463.5233765,519.488739,467,542.5,399,519.5,,,,,,,,,,,,
47613,,,,,,,,,611,661,463,519,466,542,398,519,,,,,,,,,,,,
47614,,,,,,,,,610.598633,660.659424,463.3826445,519.450714,465,541.5,398,519.5,,,,,,,,,,,,
47615,,,,,,,,,610.197266,660.318848,463.765289,519.901428,464,541,398,520,,,,,,,,,,,,
47616,,,,,,,,,609.845917,659.9495545,464.5530545,520.669098,463.1666667,540.3333333,398.5,521,,,,,,,,,,,,
47617,,,,,,,,,609.494568,659.580261,465.34082,521.436768,462.3333333,539.6666667,399,522,,,,,,,,,,,,
47618,,,,,,,,,609.087494,659.227661,466.0457455,522.202698,461.5,539,399.5,523,,,,,,,,,,,,
47619,,,,,,,,,608.68042,658.875061,466.750671,522.968628,460.6666667,538.3333333,400,524,,,,,,,,,,,,
47620,,,,,,,,,608.34021,658.4375305,467.3753355,523.484314,459.8333333,537.6666667,400.5,525,,,,,,,,,,,,
47621,,,,,,,,,608,658,468,524,459,537,401,526,,,,,,,,,,,,
